Devices
1000
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
330,6,-26.3849,-16.0898,-374.213,52262.5,31261.5,-1793.43,233.539,59.3401,0,32.4597,2.29828,-285.204,33049.6,11817,701.295,-108.567,84.1196,0
330,7,-27.3004,-13.9535,-376.044,52262.5,31261.5,-1976.53,233.133,60.0201,0,31.239,1.38276,-281.542,32317.2,11694.9,701.295,-108.461,85.2137,0
330,8,-28.5211,-14.2587,-375.433,52262.5,31383.5,-1884.98,233.593,59.7942,0,32.7649,0.772404,-282.763,33598.9,11572.9,701.295,-109.072,81.1763,0
330,9,-26.6901,-14.8691,-374.823,52628.7,31261.5,-1884.98,233.403,58.5905,0,31.8494,1.38276,-280.322,33049.6,11572.9,701.295,-108.716,82.1011,0
331,0,-27.6056,-15.1743,-380.927,52262.5,31383.5,-1976.53,232.387,61.8016,0,32.1545,3.21381,-281.542,32317.2,11450.8,609.742,-109.328,85.2137,0
331,1,-28.2159,-16.0898,-379.706,52811.8,31139.4,-1976.53,232.009,59.9138,0,31.5442,1.68793,-277.88,32866.5,11572.9,609.742,-108.353,81.7242,0
331,2,-28.8263,-12.4277,-377.875,52628.7,31749.8,-2068.09,234.022,59.7244,0,32.4597,2.29828,-280.322,32866.5,11206.7,518.19,-110.022,82.7543,0
331,3,-27.6056,-16.7001,-379.706,52811.8,31627.7,-1976.53,233.295,59.9138,0,32.1545,1.68793,-279.101,33232.7,11694.9,335.084,-108.098,80.9294,0
331,4,-27.6056,-14.2587,-381.537,52811.8,31383.5,-2159.64,232.256,60.5813,0,32.4597,1.68793,-277.27,32500.3,11328.7,518.19,-109.142,82.7846,0
331,5,-27.6056,-13.038,-373.602,52994.9,31017.3,-1976.53,233.022,57.1515,0,31.239,0.162052,-278.491,32134.1,11450.8,792.848,-108.883,84.6134,0
331,6,-26.9952,-13.6484,-380.316,52994.9,31749.8,-2068.09,233.483,59.6556,0,30.6287,2.90863,-277.27,31951,11572.9,701.295,-108.261,84.7658,0
331,7,-28.2159,-15.4794,-383.978,52994.9,31139.4,-2159.64,231.097,60.9846,0,32.4597,0.467228,-276.049,32134.1,11450.8,701.295,-108.519,83.5929,0
331,8,-27.6056,-15.1743,-382.147,52811.8,31627.7,-2525.85,232.763,60.8024,0,32.1545,1.38276,-276.049,31035.5,11694.9,792.848,-107.635,87.5727,0
331,9,-29.4366,-14.5639,-380.927,52994.9,31505.6,-2251.19,232.708,59.8789,0,31.5442,0.467228,-276.66,32500.3,11572.9,609.742,-108.169,82.526,0
332,0,-28.5211,-14.5639,-380.316,53727.4,31505.6,-1976.53,232.841,57.7298,0,31.5442,1.68793,-276.049,31218.6,11572.9,426.637,-108.077,86.9094,0
332,1,-30.3522,-14.8691,-381.537,52994.9,31993.9,-1793.43,233.855,60.1014,0,31.5442,2.29828,-273.608,32500.3,11206.7,518.19,-109.041,81.2157,0
332,2,-29.4366,-15.1743,-388.861,52811.8,31871.8,-1976.53,231.962,63.1884,0,31.5442,3.21381,-272.997,31951,11694.9,518.19,-107.161,82.9623,0
332,3,-28.2159,-16.0898,-381.537,52445.6,31505.6,-2251.19,232.576,61.5412,0,30.9338,1.07758,-271.777,31951,11206.7,335.084,-108.765,82.4366,0
332,4,-30.3522,-13.3432,-380.316,52994.9,32116,-2159.64,234.445,59.6556,0,30.6287,2.29828,-274.828,33965.1,11572.9,518.19,-107.891,76.4133,0
332,5,-29.7418,-17.3105,-391.302,53361.1,31993.9,-2342.74,231.763,62.632,0,30.0183,2.60346,-271.777,31035.5,11450.8,518.19,-107.867,85.8053,0
332,6,-29.4366,-16.0898,-386.42,53361.1,32238,-2159.64,233.428,60.9088,0,29.7131,1.99311,-271.777,31035.5,11450.8,426.637,-107.867,85.8053,0
332,7,-27.3004,-16.395,-396.796,53178,31993.9,-2251.19,230.631,64.9813,0,31.239,3.21381,-271.166,30303,11450.8,518.19,-107.772,88.2493,0
332,8,-29.7418,-15.7846,-387.64,53910.5,32360.1,-2434.3,233.48,59.9266,0,31.239,1.99311,-271.166,30669.3,11572.9,426.637,-107.322,86.8988,0
332,9,-30.3522,-13.9535,-394.354,53544.2,32116,-2525.85,231.439,63.223,0,31.239,2.60346,-269.335,31218.6,11694.9,426.637,-106.578,84.0903,0
333,0,-30.047,-16.395,-388.861,54276.7,32238,-2251.19,232.904,59.4214,0,30.3235,1.99311,-269.335,30669.3,11572.9,426.637,-107.032,86.1299,0
333,1,-30.047,-14.5639,-394.354,53910.5,32726.3,-2342.74,232.987,62.2943,0,29.408,2.29828,-266.894,29570.6,11328.7,426.637,-107.553,89.2046,0
333,2,-30.6573,-16.0898,-398.627,53727.4,32726.3,-2525.85,232.098,64.2189,0,29.1028,3.21381,-269.946,30486.1,11328.7,243.531,-108.033,87.0656,0
333,3,-30.3522,-15.7846,-397.406,54093.6,32848.4,-2434.3,232.657,62.8834,0,30.3235,3.51899,-266.894,30303,11206.7,426.637,-108.011,86.4604,0
333,4,-31.8781,-15.4794,-395.575,54459.8,32848.4,-2525.85,233.04,61.3275,0,29.408,2.29828,-266.284,30486.1,11206.7,243.531,-107.915,85.5125,0
333,5,-30.9625,-14.8691,-395.575,54459.8,32726.3,-2342.74,232.731,61.3275,0,29.1028,3.51899,-266.284,29204.4,11450.8,518.19,-106.998,90.3259,0
333,6,-30.3522,-13.038,-388.861,54276.7,32970.5,-2251.19,234.787,59.4214,0,30.0183,0.467228,-265.673,30303,11572.9,243.531,-106.439,85.9387,0
333,7,-29.7418,-13.3432,-404.12,54459.8,32604.2,-2525.85,230.68,64.2386,0,30.3235,3.21381,-266.894,30303,11206.7,426.637,-108.011,86.4604,0
333,8,-31.5729,-14.8691,-401.678,54826,32604.2,-2434.3,231.17,62.5078,0,29.7131,3.21381,-265.063,29753.7,11206.7,335.084,-107.721,87.7484,0
333,9,-30.6573,-16.395,-405.341,54276.7,33214.6,-2525.85,231.942,65.0961,0,29.1028,2.29828,-263.232,28105.8,11694.9,243.531,-105.572,93.2281,0
334,0,-30.3522,-16.0898,-402.899,55375.3,33702.9,-2525.85,233.651,61.5579,0,30.3235,1.68793,-263.232,29204.4,11572.9,243.531,-106.035,89.0544,0
334,1,-28.8263,-17.6157,-407.782,55375.3,33092.5,-2434.3,231.153,63.2036,0,29.408,2.90863,-265.673,29570.6,11206.7,335.084,-107.818,88.6955,0
334,2,-30.6573,-15.4794,-411.444,55558.4,32970.5,-2617.4,230.134,63.9673,0,29.7131,4.12934,-265.063,29204.4,10718.4,335.084,-109.563,89.8208,0
334,3,-29.7418,-18.226,-408.392,55741.5,33092.5,-2708.95,231.031,62.5099,0,30.6287,3.21381,-262.621,29204.4,11328.7,518.19,-106.863,88.7966,0
334,4,-29.7418,-17.0053,-410.834,55558.4,33825,-2617.4,232.332,63.7667,0,29.1028,2.90863,-264.453,28472,11450.8,426.637,-106.7,92.3361,0
334,5,-33.4039,-18.8364,-408.392,55924.6,33825,-2617.4,232.825,62.0615,0,28.7976,2.60346,-261.401,29570.6,11817,151.979,-104.793,86.8763,0
334,6,-31.8781,-14.8691,-409.613,55924.6,34069.1,-2708.95,233.174,62.4696,0,28.7976,2.90863,-261.401,29753.7,11084.6,60.4258,-107.595,86.1758,0
334,7,-32.7936,-18.5312,-420.599,55924.6,34069.1,-2800.51,231.001,66.0359,0,28.1873,2.90863,-260.18,28472,11328.7,151.979,-106.458,90.5681,0
334,8,-32.4884,-15.7846,-416.937,56473.9,33947,-2617.4,231.42,63.5505,0,31.5442,3.82416,-260.18,28288.9,10840.5,243.531,-108.335,91.2719,0
334,9,-34.0143,-17.6157,-413.885,56473.9,33825,-2800.51,231.725,62.5518,0,29.1028,1.68793,-259.57,29204.4,11206.7,243.531,-106.826,87.4892,0
335,0,-30.047,-16.0898,-421.82,56657,34435.3,-2800.51,231.635,64.6843,0,29.1028,3.21381,-260.79,28105.8,11084.6,151.979,-107.496,92.2285,0
335,1,-31.5729,-17.3105,-416.327,56840.1,33702.9,-2800.51,230.953,62.4723,0,29.408,3.51899,-258.959,28288.9,11450.8,151.979,-105.781,90.7594,0
335,2,-30.9625,-18.5312,-419.989,56840.1,34435.3,-2892.06,231.991,63.6628,0,29.408,4.12934,-258.349,28105.8,11328.7,-122.68,-106.149,91.2101,0
335,3,-33.0988,-17.9208,-420.599,57572.6,33947,-2892.06,230.711,62.1178,0,27.8821,1.68793,-258.959,26824,11084.6,335.084,-107.196,96.416,0
335,4,-30.6573,-14.8691,-421.21,57206.4,34557.4,-2892.06,232.043,63.1856,0,29.408,3.82416,-257.128,28105.8,11572.9,243.531,-104.992,90.6936,0
335,5,-33.4039,-17.9208,-423.041,57572.6,34435.3,-2892.06,231.4,62.9078,0,28.7976,1.68793,-257.128,27190.2,11084.6,60.4258,-106.891,94.2542,0
335,6,-30.6573,-17.3105,-423.041,57206.4,34435.3,-2983.61,231.4,63.7734,0,30.3235,3.21381,-254.687,27739.6,11328.7,60.4258,-105.519,91.0837,0
335,7,-31.8781,-17.3105,-427.313,57572.6,34069.1,-2800.51,229.729,64.2685,0,28.7976,2.29828,-255.908,27556.5,11206.7,-122.68,-106.208,92.3187,0
335,8,-32.1832,-16.7001,-424.261,57206.4,35533.9,-2983.61,233.755,64.1625,0,28.7976,2.90863,-255.908,27373.4,11084.6,-31.1269,-106.685,93.0342,0
335,9,-31.5729,-14.5639,-424.872,57755.7,35778.1,-2892.06,234.209,63.0633,0,28.7976,2.60346,-256.518,28105.8,10840.5,-31.1269,-107.74,90.4335,0
336,0,-33.4039,-16.395,-429.144,58121.9,34679.4,-3166.72,230.811,63.5633,0,28.1873,3.82416,-254.687,27373.4,11206.7,-214.232,-105.998,92.5215,0
336,1,-31.8781,-20.0571,-428.534,58305,34923.6,-2892.06,231.495,62.9431,0,28.1873,2.29828,-252.245,26824,11084.6,-122.68,-106.056,93.659,0
336,2,-30.047,-16.0898,-427.313,58121.9,35289.8,-2892.06,232.585,62.9829,0,28.4924,4.73969,-253.466,28288.9,11206.7,-122.68,-105.786,88.3919,0
336,3,-31.5729,-15.4794,-429.144,57938.8,35167.7,-3075.17,231.949,63.99,0,28.7976,1.68793,-252.245,27190.2,11206.7,-31.1269,-105.572,92.2072,0
336,4,-32.1832,-17.3105,-430.975,57572.6,35045.7,-3075.17,231.317,65.4133,0,28.7976,2.90863,-251.635,27190.2,11328.7,-214.232,-104.98,91.9457,0
336,5,-30.6573,-13.9535,-430.365,58671.2,35533.9,-3075.17,232.567,62.6711,0,28.4924,3.21381,-251.025,25725.4,10962.5,60.4258,-106.329,97.5185,0
336,6,-33.7091,-16.7001,-430.365,58305,35411.9,-3166.72,232.283,63.522,0,27.8821,4.43451,-251.025,26824,11206.7,60.4258,-105.356,93.1419,0
336,7,-32.7936,-17.0053,-430.365,58671.2,36144.3,-3349.82,233.985,62.6711,0,28.1873,3.21381,-248.583,27373.4,11084.6,-214.232,-105.409,89.8826,0
336,8,-32.7936,-16.7001,-431.586,58488.1,35167.7,-3075.17,231.485,63.4809,0,28.1873,4.12934,-249.804,26091.6,11328.7,-122.68,-104.65,95.5517,0
336,9,-34.9298,-14.5639,-430.365,58488.1,36022.2,-3166.72,233.702,63.0965,0,28.1873,4.43451,-246.752,26640.9,11694.9,-122.68,-102.605,92.0337,0
337,0,-34.6246,-17.0053,-438.3,58854.3,35289.8,-3349.82,230.515,64.7213,0,26.6614,4.12934,-246.752,25359.2,11572.9,-214.232,-103.099,97.2281,0
337,1,-32.4884,-18.226,-432.196,58854.3,36754.6,-3349.82,235.042,62.825,0,28.1873,4.12934,-243.701,25908.5,10352.2,60.4258,-107.521,93.6871,0
337,2,-33.4039,-17.0053,-434.637,58854.3,35411.9,-3258.27,231.475,63.5899,0,27.8821,4.12934,-246.142,27007.1,11084.6,-214.232,-104.967,90.2782,0
337,3,-31.5729,-16.0898,-429.755,58671.2,35411.9,-3532.93,232.4,62.4774,0,27.8821,1.68793,-247.363,24077.5,11084.6,-214.232,-105.189,102.663,0
337,4,-33.7091,-14.2587,-439.52,58488.1,36022.2,-3349.82,231.958,65.9274,0,27.8821,3.51899,-243.701,25542.3,11450.8,-305.785,-103.013,95.1898,0
337,5,-33.7091,-16.0898,-435.248,59403.6,35656,-3166.72,231.921,62.5177,0,27.8821,2.60346,-242.48,25908.5,11450.8,-397.338,-102.776,93.1519,0
337,6,-34.3195,-16.0898,-437.689,58488.1,35900.1,-3258.27,232.022,65.3707,0,27.5769,2.90863,-241.259,23528.1,11206.7,-397.338,-103.549,102.478,0
337,7,-33.0988,-18.5312,-440.741,58854.3,35900.1,-3166.72,231.454,65.4651,0,26.6614,1.99311,-241.259,26824,11084.6,-122.68,-104.055,88.8165,0
337,8,-34.3195,-16.7001,-435.858,58488.1,35900.1,-3075.17,232.367,64.8093,0,27.8821,3.51899,-240.649,26824,11206.7,-214.232,-103.431,88.5345,0
337,9,-34.6246,-17.6157,-435.858,58671.2,36022.2,-3349.82,232.647,64.3892,0,27.8821,4.12934,-240.038,26091.6,12305.3,-397.338,-98.7361,91.3024,0
338,0,-34.9298,-15.7846,-435.858,59037.4,35900.1,-3166.72,232.367,63.549,0,27.2717,3.21381,-241.259,25542.3,11206.7,-488.891,-103.549,94.1292,0
338,1,-34.9298,-17.9208,-437.079,58854.3,36876.7,-3258.27,234.371,64.3463,0,26.9665,1.38276,-237.597,25908.5,11084.6,-214.232,-103.347,90.9561,0
338,2,-33.7091,-17.3105,-441.962,59037.4,36388.4,-3349.82,232.334,65.4196,0,27.5769,2.90863,-236.987,24443.7,11206.7,-488.891,-102.712,96.8564,0
338,3,-33.7091,-15.7846,-438.91,58854.3,36998.8,-3166.72,234.297,64.908,0,27.8821,1.07758,-235.156,24809.9,10718.4,-488.891,-104.42,94.4959,0
338,4,-33.0988,-18.5312,-444.403,58854.3,36632.6,-3532.93,232.431,66.5655,0,26.6614,3.51899,-236.987,24626.8,11328.7,-488.891,-102.197,96.0837,0
338,5,-37.6764,-17.9208,-438.3,59769.8,35778.1,-3532.93,231.629,62.6325,0,27.2717,2.60346,-235.766,23894.3,11328.7,-488.891,-101.949,98.6523,0
338,6,-34.0143,-14.8691,-444.403,58671.2,36022.2,-3349.82,231.058,66.9775,0,27.2717,3.21381,-232.104,24809.9,11206.7,-397.338,-101.717,93.1087,0
338,7,-34.3195,-17.6157,-440.741,59037.4,35778.1,-3441.38,231.177,65.0496,0,27.2717,1.38276,-233.935,24809.9,10840.5,-305.785,-103.66,93.9454,0
338,8,-33.4039,-16.395,-441.962,59403.6,36266.4,-3349.82,232.058,64.591,0,26.6614,2.60346,-233.935,24443.7,11084.6,-580.443,-102.617,95.5108,0
338,9,-34.3195,-18.5312,-438.91,59403.6,35778.1,-3258.27,231.516,63.6564,0,26.9665,2.60346,-232.104,24443.7,11084.6,-397.338,-102.243,94.6865,0
339,0,-33.0988,-16.7001,-448.065,58854.3,36510.5,-3716.03,231.485,67.6479,0,25.7458,2.29828,-232.104,23894.3,11084.6,-580.443,-102.243,97.0532,0
339,1,-33.4039,-17.9208,-443.793,59037.4,36022.2,-3258.27,231.169,65.9707,0,25.7458,2.90863,-230.883,24077.5,10718.4,-488.891,-103.577,95.7159,0
339,2,-33.4039,-14.8691,-445.013,58854.3,36388.4,-3441.38,231.769,66.7471,0,26.6614,2.90863,-230.273,22795.7,11206.7,-488.891,-101.333,101.006,0
339,3,-34.0143,-14.5639,-441.962,59220.5,36754.6,-3532.93,233.163,65.0053,0,24.8303,2.29828,-227.831,24626.8,11206.7,-580.443,-100.812,91.9079,0
339,4,-33.0988,-16.0898,-449.896,58488.1,36388.4,-3258.27,230.882,68.9965,0,25.4407,2.60346,-228.442,23894.3,11084.6,-305.785,-101.477,95.4029,0
339,5,-35.235,-17.0053,-448.065,59586.7,35900.1,-3441.38,230.123,66.0133,0,25.7458,1.68793,-226.611,24260.6,11084.6,-763.549,-101.085,92.9417,0
339,6,-34.6246,-13.038,-447.455,58671.2,36266.4,-3441.38,231.05,67.8779,0,25.7458,3.21381,-227.831,22978.8,11084.6,-488.891,-101.347,99.1411,0
339,7,-33.4039,-17.6157,-445.624,59037.4,36876.7,-3166.72,232.753,66.5174,0,25.1355,2.29828,-226.611,23528.1,10718.4,-580.443,-102.701,96.1738,0
339,8,-34.3195,-15.1743,-449.286,58121.9,36876.7,-3349.82,232.079,69.635,0,24.5251,2.29828,-225.39,23161.9,11084.6,-488.891,-100.82,97.2362,0
339,9,-35.5402,-14.5639,-446.844,58854.3,37365,-3441.38,233.62,67.289,0,24.8303,1.07758,-226,24260.6,10596.3,-671.996,-103.114,92.6526,0
340,0,-33.7091,-15.7846,-452.338,58305,36510.5,-3349.82,230.715,70.103,0,25.7458,1.38276,-227.221,22063.3,10962.5,-855.102,-101.754,102.899,0
340,1,-34.3195,-13.3432,-445.013,58488.1,36876.7,-3258.27,232.867,67.57,0,25.4407,-1.05865,-225.39,24260.6,10596.3,-763.549,-102.987,92.3619,0
340,2,-34.6246,-14.8691,-453.558,59037.4,36510.5,-3441.38,230.498,68.835,0,26.3562,1.99311,-225.39,23894.3,10962.5,-763.549,-101.362,93.9867,0
340,3,-33.0988,-16.395,-450.507,59037.4,36876.7,-3258.27,231.856,67.9533,0,25.1355,1.68793,-221.118,22612.6,10962.5,-580.443,-100.422,97.7349,0
340,4,-34.6246,-14.2587,-452.338,59037.4,36632.6,-3532.93,230.985,68.4838,0,24.22,1.68793,-223.559,22246.4,11450.8,-671.996,-98.7795,100.49,0
340,5,-34.6246,-16.395,-451.117,58671.2,36388.4,-3441.38,230.663,68.9424,0,24.8303,1.38276,-220.507,22795.7,10596.3,-580.443,-101.946,96.6214,0
340,6,-35.235,-12.4277,-451.727,58671.2,36632.6,-3441.38,231.094,69.1181,0,23.9148,1.99311,-221.118,22795.7,10962.5,-671.996,-100.422,96.9068,0
340,7,-35.5402,-16.395,-451.727,58671.2,36632.6,-3349.82,231.094,69.1181,0,24.8303,1.07758,-221.728,22612.6,10718.4,-855.102,-101.66,98.0164,0
340,8,-34.3195,-16.7001,-452.948,58854.3,36632.6,-3441.38,230.876,69.0639,0,24.5251,2.90863,-222.949,22246.4,10962.5,-580.443,-100.829,100.217,0
340,9,-34.6246,-16.395,-446.844,58854.3,37120.9,-3624.48,233.073,67.289,0,24.5251,2.29828,-219.897,21880.2,10596.3,-763.549,-101.812,100.498,0
341,0,-34.3195,-17.9208,-452.338,59220.5,36876.7,-3807.59,231.525,68.0789,0,25.4407,3.21381,-218.676,22063.3,10840.5,-580.443,-100.427,99.1052,0
341,1,-35.235,-16.395,-446.844,58671.2,36998.8,-3349.82,232.8,67.6988,0,24.5251,1.07758,-219.286,22429.5,10718.4,-763.549,-101.122,97.716,0
341,2,-32.7936,-15.4794,-456.61,59037.4,36876.7,-3532.93,230.762,69.705,0,23.9148,3.82416,-218.066,22246.4,11328.7,-763.549,-98.049,97.9831,0
341,3,-35.235,-15.1743,-457.831,58854.3,36632.6,-3624.48,230.013,70.4497,0,23.9148,2.29828,-218.676,22246.4,10718.4,-763.549,-100.985,98.2678,0
341,4,-33.7091,-14.8691,-456,59220.5,37731.2,-3441.38,232.744,69.1304,0,24.5251,2.29828,-219.286,21514,11206.7,-671.996,-98.8949,101.891,0
341,5,-36.4557,-14.5639,-457.831,58854.3,36754.6,-3624.48,230.28,70.4497,0,25.7458,1.68793,-217.455,21880.2,10840.5,-855.102,-100.149,99.3808,0
341,6,-34.3195,-14.2587,-457.831,58854.3,37609.1,-3624.48,232.146,70.4497,0,24.8303,2.29828,-217.455,21514,10840.5,-763.549,-100.149,101.065,0
341,7,-34.9298,-15.4794,-463.324,58854.3,36998.8,-3532.93,229.855,71.9738,0,24.22,2.90863,-216.845,21880.2,10840.5,-671.996,-100.008,99.0976,0
341,8,-33.7091,-13.3432,-456.61,59037.4,37487.1,-3807.59,232.099,69.705,0,23.9148,2.90863,-216.235,21880.2,10962.5,-488.891,-99.3027,98.8128,0
341,9,-34.3195,-12.7328,-455.389,59037.4,38463.6,-3441.38,234.463,69.3584,0,24.5251,1.99311,-218.066,21880.2,10596.3,-763.549,-101.408,99.6625,0
342,0,-34.6246,-15.7846,-461.493,59220.5,37731.2,-3716.03,231.759,70.6762,0,23.9148,1.68793,-215.014,21880.2,11328.7,-855.102,-97.3117,98.2383,0
342,1,-35.5402,-17.0053,-454.779,59403.6,37609.1,-3532.93,232.698,68.3792,0,24.22,1.99311,-218.066,21147.8,11450.8,-855.102,-97.4892,103.021,0
342,2,-35.235,-18.226,-463.324,59586.7,37242.9,-3532.93,230.382,70.393,0,23.6096,2.90863,-215.014,20781.6,11328.7,-763.549,-97.3117,103.348,0
342,3,-35.5402,-16.0898,-462.714,59769.8,37487.1,-3624.48,231.016,69.8276,0,23.6096,3.21381,-213.793,21697.1,11817,-488.891,-94.7269,98.5138,0
342,4,-35.8453,-16.395,-460.883,59220.5,37609.1,-3624.48,231.602,70.5063,0,23.9148,2.90863,-217.455,20415.3,11206.7,-946.654,-98.4645,106.117,0
342,5,-35.8453,-16.0898,-463.934,59586.7,38463.6,-3716.03,232.907,70.5622,0,23.3044,3.51899,-211.352,20964.7,10474.2,-855.102,-100.442,100.807,0
342,6,-34.9298,-12.7328,-461.493,59220.5,37609.1,-3716.03,231.495,70.6762,0,23.9148,2.90863,-215.624,21147.8,11084.6,-855.102,-98.593,101.923,0
342,7,-34.6246,-15.7846,-465.765,59586.7,37487.1,-3807.59,230.485,71.0671,0,24.8303,4.12934,-211.352,21147.8,11694.9,-855.102,-94.666,99.9405,0
342,8,-34.9298,-13.038,-464.545,59403.6,37731.2,-3990.69,231.222,71.1251,0,22.9993,2.90863,-212.573,20964.7,10962.5,-946.654,-98.4293,101.376,0
342,9,-35.235,-15.4794,-469.427,59952.9,38463.6,-3716.03,231.937,71.285,0,22.9993,2.29828,-211.962,20964.7,10840.5,-855.102,-98.8567,101.092,0
343,0,-34.3195,-15.1743,-466.986,59769.8,38341.6,-3990.69,232.104,71.0094,0,23.3044,2.90863,-214.404,20049.1,10718.4,-946.654,-100.008,106.489,0
343,1,-35.235,-15.7846,-470.038,59403.6,38463.6,-3807.59,231.831,72.6195,0,23.3044,2.29828,-211.962,18767.4,10840.5,-763.549,-98.8567,111.459,0
343,2,-35.8453,-17.3105,-462.714,60502.3,37975.3,-3899.14,232.071,68.2447,0,22.9993,3.21381,-207.69,20049.1,10840.5,-855.102,-97.8046,103.466,0
343,3,-35.235,-17.3105,-471.259,60319.1,38219.5,-3807.59,231.101,71.0041,0,22.6941,2.60346,-211.352,20415.3,10840.5,-855.102,-98.709,103.406,0
343,4,-35.5402,-15.7846,-466.986,60868.5,38219.5,-4082.25,231.843,68.6568,0,22.9993,2.90863,-209.521,22063.3,10840.5,-946.654,-98.2607,94.6964,0
343,5,-35.235,-16.7001,-475.531,60868.5,38097.4,-3716.03,230.116,70.999,0,22.0837,2.29828,-208.911,19682.9,10840.5,-1038.21,-98.1096,105.783,0
343,6,-34.3195,-18.226,-478.583,60502.3,38341.6,-3990.69,230.115,72.5804,0,23.3044,2.29828,-208.3,20415.3,10840.5,-671.996,-97.9575,101.991,0
343,7,-35.235,-18.8364,-466.986,60319.1,37975.3,-3807.59,231.32,69.8331,0,22.6941,2.60346,-208.911,19316.7,11084.6,-671.996,-96.9409,107.536,0
343,8,-34.0143,-17.3105,-474.921,61051.6,38097.4,-3899.14,230.218,70.4489,0,23.3044,1.99311,-208.3,19682.9,10596.3,-855.102,-99.1296,105.507,0
343,9,-36.1505,-16.0898,-479.193,61051.6,38829.8,-3990.69,231.032,71.5951,0,22.9993,3.21381,-207.69,19316.7,10840.5,-1129.76,-97.8046,106.992,0
344,0,-34.0143,-18.226,-474.921,61234.7,38829.8,-3899.14,231.761,70.0634,0,24.22,1.68793,-204.028,20049.1,10718.4,-1038.21,-97.466,101.733,0
344,1,-36.4557,-19.1415,-477.362,61600.9,38829.8,-4082.25,231.343,69.9556,0,23.3044,3.51899,-207.69,19682.9,11084.6,-1038.21,-96.6291,105.229,0
344,2,-34.9298,-16.395,-479.193,61417.8,38951.9,-3899.14,231.286,70.8308,0,22.9993,2.29828,-207.079,19866,10840.5,-763.549,-97.6507,104.066,0
344,3,-37.9816,-16.0898,-479.803,61234.7,39074,-3990.69,231.437,71.3755,0,22.3889,2.60346,-204.028,19316.7,11206.7,-946.654,-95.0728,105.323,0
344,4,-34.9298,-16.7001,-477.362,61784,39074,-3807.59,231.854,69.5721,0,23.6096,2.60346,-205.248,20415.3,10840.5,-946.654,-97.1837,100.533,0
344,5,-36.4557,-17.3105,-475.531,61417.8,39440.2,-4173.8,232.939,69.8438,0,23.6096,2.29828,-204.638,18584.3,11084.6,-946.654,-95.8332,109.185,0
344,6,-34.0143,-18.5312,-479.803,61417.8,38585.7,-3990.69,230.42,70.9939,0,22.3889,2.29828,-204.028,19682.9,10962.5,-855.102,-96.2694,103.528,0
344,7,-35.235,-18.226,-479.803,62150.2,39196,-3899.14,231.692,69.4674,0,23.3044,2.60346,-202.197,18950.5,10962.5,-946.654,-95.7829,106.277,0
344,8,-35.235,-18.5312,-479.193,61600.9,39074,-3899.14,231.541,70.4487,0,22.3889,1.68793,-200.976,17668.8,10718.4,-946.654,-96.6683,112.085,0
344,9,-36.4557,-16.0898,-485.907,61600.9,39562.3,-4173.8,231.419,72.2249,0,22.3889,3.51899,-201.586,18218.1,10718.4,-946.654,-96.8298,109.626,0
345,0,-33.7091,-17.3105,-482.855,62333.3,39318.1,-4082.25,231.428,69.9068,0,22.6941,1.38276,-199.145,18035,10962.5,-946.654,-94.952,109.438,0
345,1,-35.235,-18.8364,-481.024,62333.3,39318.1,-4173.8,231.738,69.4154,0,23.3044,2.29828,-200.976,18401.2,10840.5,-1038.21,-96.0609,108.441,0
345,2,-35.235,-17.9208,-485.297,62150.2,39806.4,-4265.35,232.025,70.9336,0,22.9993,2.60346,-197.314,18950.5,10718.4,-946.654,-95.6785,103.958,0
345,3,-34.3195,-16.395,-484.076,62516.4,39928.5,-4356.9,232.484,69.8541,0,22.9993,2.90863,-199.755,18401.2,10718.4,-1129.76,-96.3424,107.881,0
345,4,-34.9298,-16.0898,-481.635,62333.3,39440.2,-4356.9,231.888,69.5797,0,24.22,1.68793,-197.924,18218.1,10962.5,-1038.21,-94.6125,107.954,0
345,5,-35.235,-17.9208,-482.855,62516.4,39806.4,-4082.25,232.44,69.5276,0,23.3044,2.29828,-197.314,18584.3,10962.5,-1129.76,-94.4412,105.814,0
345,6,-34.6246,-17.9208,-482.245,62333.3,39684.3,-4082.25,232.291,69.7434,0,23.6096,1.38276,-198.535,16753.2,10718.4,-1038.21,-96.0125,115.616,0
345,7,-33.7091,-16.395,-490.179,62333.3,39806.4,-4082.25,231.208,71.8357,0,22.9993,1.99311,-197.314,17668.8,10962.5,-1129.76,-94.4412,110.453,0
345,8,-34.0143,-18.226,-483.466,62516.4,39684.3,-4265.35,232.083,69.6911,0,22.3889,1.99311,-195.483,18767.4,10596.3,-1038.21,-95.7941,103.995,0
345,9,-34.9298,-18.8364,-483.466,61967.1,39684.3,-4265.35,232.083,70.8273,0,22.3889,1.68793,-196.703,18218.1,10718.4,-855.102,-95.51,107.383,0
346,0,-34.9298,-14.8691,-485.297,62516.4,39562.3,-3899.14,231.522,70.179,0,22.6941,2.60346,-194.872,18584.3,10840.5,-855.102,-94.3715,104.634,0
