Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
287,1,-22.4176,14.4278,-220.404,-36543.6,17955.8,2509.55,231.468,364.803,0,26.6614,-50.4971,-514.697,50627.8,-11254.3,-305.785,-171.866,101.636,0
287,2,-21.1969,15.0381,-211.249,-36177.4,17711.7,2234.89,233.843,370.255,0,28.4924,-51.4127,-518.359,51177.1,-11620.5,-122.68,-172.418,101.271,0
287,3,-20.2814,14.1226,-211.859,-35261.9,17833.7,2418,234.177,365.44,0,29.408,-53.5489,-520.19,51360.2,-11620.5,-122.68,-172.339,101.266,0
287,4,-21.1969,15.6485,-200.262,-35445,17223.4,2418,236.004,375.993,0,30.3235,-52.6334,-524.462,51177.1,-11376.3,335.084,-171.691,102.42,0
287,5,-18.7555,13.5123,-199.042,-33064.6,16368.9,2601.1,232.239,365.119,0,31.239,-53.8541,-525.683,52641.9,-11376.3,335.084,-171.641,99.86,0
287,6,-20.2814,13.8174,-194.159,-33614,16124.8,2234.89,233.049,372.126,0,32.4597,-53.2437,-529.955,53374.3,-11620.5,518.19,-171.927,99.2852,0
287,7,-19.0607,14.733,-189.886,-32332.2,16124.8,2051.79,234.918,369.271,0,32.7649,-55.0748,-527.514,53008.1,-11742.6,426.637,-172.26,99.5134,0
287,8,-18.4503,14.733,-188.666,-32149.1,16246.8,1777.13,236.114,369.402,0,35.2063,-54.4644,-534.228,51909.5,-11254.3,701.295,-171.066,102.833,0
287,9,-18.7555,10.1553,-181.952,-30318.1,15392.3,1777.13,234.596,365.627,0,37.0373,-54.4644,-535.449,53374.3,-11498.4,1067.51,-171.474,100.318,0
288,0,-16.0089,11.6812,-182.562,-30501.2,15148.2,1777.13,232.976,366.073,0,37.0373,-55.3799,-540.942,53923.6,-11376.3,975.953,-171.031,100.315,0
288,1,-16.9244,9.85016,-170.966,-28487,14537.8,1777.13,235.034,365.624,0,40.3943,-54.7696,-541.552,52825,-11620.5,1342.16,-171.458,102.456,0
288,2,-16.3141,11.6812,-164.252,-29585.6,14659.9,1410.92,239.253,379.124,0,39.1736,-55.6851,-545.214,55205.4,-11376.3,1250.61,-170.866,98.7455,0
288,3,-16.0089,7.10358,-161.2,-27571.5,13927.5,1868.68,236.399,370.039,0,43.446,-55.9903,-548.266,54656.1,-11620.5,1708.38,-171.195,100.311,0
288,4,-16.9244,10.4605,-159.979,-27937.7,13561.3,1502.47,234.769,373.633,0,42.5305,-55.6851,-551.928,54839.2,-11620.5,1433.72,-171.054,100.641,0
288,5,-14.7882,8.01911,-150.824,-27205.3,12950.9,1410.92,235.868,379.378,0,44.3616,-55.9903,-548.876,55571.6,-11742.6,1708.38,-171.394,98.7539,0
288,6,-17.5348,7.10358,-150.214,-26289.7,12828.9,1502.47,235.404,374.016,0,43.1409,-56.2955,-553.759,56304,-11620.5,1799.93,-170.985,98.324,0
288,7,-13.5675,9.23981,-145.941,-25374.2,12584.7,1319.37,236.231,372.866,0,45.2771,-56.2955,-557.421,55937.8,-11742.6,1891.48,-171.066,99.649,0
288,8,-12.9572,8.93463,-142.889,-24824.9,12096.4,1227.81,234.656,372.735,0,44.9719,-56.2955,-556.811,55937.8,-11742.6,2349.24,-171.089,99.539,0
288,9,-13.8727,10.4605,-144.72,-24275.6,11852.3,1136.26,231.898,366.741,0,48.0237,-56.9058,-561.083,56304,-11864.6,2074.59,-171.146,99.6512,0
289,0,-13.8727,7.10358,-138.617,-24458.7,11364,1410.92,231.981,375.448,0,48.9392,-56.9058,-563.525,57036.4,-11986.7,2349.24,-171.271,98.7863,0
289,1,-13.2623,7.10358,-132.513,-22627.6,11364,953.155,235.757,369.757,0,51.0754,-56.2955,-564.135,57036.4,-11376.3,2349.24,-170.166,98.8958,0
289,2,-13.8727,6.49323,-126.41,-22261.4,10631.6,1044.71,234.104,375.105,0,51.0754,-58.1265,-569.018,57036.4,-11864.6,2532.35,-170.851,99.7634,0
289,3,-10.8209,5.5777,-124.579,-21895.2,10509.5,1136.26,234.36,374.754,0,52.6013,-57.5162,-570.239,57585.8,-11742.6,2440.8,-170.592,99.0146,0
289,4,-12.0416,8.01911,-117.865,-21895.2,9777.1,953.155,232.952,384.765,0,51.991,-58.4317,-573.901,58135.1,-12108.8,2990.11,-171.099,98.7019,0
289,5,-10.8209,4.357,-114.813,-20979.7,10021.2,953.155,237.283,381.729,0,52.9065,-57.211,-578.173,59233.7,-11864.6,2715.46,-170.521,97.5502,0
289,6,-11.1261,5.5777,-117.865,-20430.4,9655.03,1044.71,231.916,372.337,0,53.5168,-57.5162,-580.615,59050.6,-12230.8,2623.9,-171.065,98.2964,0
289,7,-13.2623,4.66217,-111.151,-20064.2,9655.03,1044.71,236.864,379.512,0,55.9582,-58.7369,-583.056,59233.7,-12230.8,2807.01,-170.977,98.4082,0
289,8,-10.2106,5.5777,-106.879,-18599.3,9288.82,495.391,236.91,373.023,0,54.7375,-58.1265,-583.666,57952,-12230.8,2715.46,-170.955,100.71,0
289,9,-12.3468,6.49323,-103.827,-17866.9,8678.47,861.602,233.586,371.083,0,56.5686,-58.4317,-584.887,58501.3,-12352.9,2898.56,-171.12,99.9785,0
290,0,-9.29504,5.88288,-98.3337,-18233.1,8556.4,403.839,237.014,384.421,0,55.6531,-59.042,-588.549,60515.4,-12230.8,3081.67,-170.781,97.1786,0
290,1,-9.29504,3.13629,-98.3337,-17500.7,8434.33,678.497,235.772,376.972,0,56.8738,-58.7369,-590.991,59783,-12597,2990.11,-171.315,98.8427,0
290,2,-8.37952,4.96735,-98.9441,-16768.3,8068.12,770.049,231.542,368.472,0,56.2634,-57.5162,-595.873,60698.6,-12719.1,2807.01,-171.345,98.1352,0
290,3,-11.1261,1.30524,-94.0613,-18416.2,7457.76,403.839,229.286,394.789,0,57.179,-58.7369,-595.873,61797.2,-12841.2,3264.77,-171.55,96.2914,0
290,4,-8.68469,4.96735,-91.0095,-15669.6,7335.69,403.839,230.604,371.176,0,55.3479,-59.042,-598.315,60881.7,-12719.1,2898.56,-171.258,98.2448,0
290,5,-6.85364,2.83112,-83.0749,-15669.6,6847.41,129.18,232.425,387.62,0,55.0427,-59.9576,-601.367,60515.4,-12963.3,3173.22,-171.556,99.3701,0
290,6,-6.85364,2.22077,-89.7888,-15303.4,6847.41,678.497,226.261,369.438,0,56.8738,-58.4317,-598.925,61614.1,-12841.2,3356.32,-171.44,97.1256,0
290,7,-6.24329,4.357,-88.5681,-14754.1,7091.55,312.286,230.069,365.585,0,56.8738,-59.6524,-602.587,61064.8,-13207.4,3173.22,-171.918,98.6624,0
290,8,-6.85364,0.0845362,-78.1921,-14387.9,6237.06,129.18,229.766,383.007,0,55.9582,-59.042,-603.808,61431,-13207.4,3173.22,-171.874,98.2607,0
290,9,-6.85364,1.00006,-76.3611,-13838.6,6359.13,-145.478,233.277,380.225,0,56.8738,-59.9576,-609.911,62163.4,-13207.4,3081.67,-171.655,98.078,0
291,0,-6.54846,1.00006,-82.4646,-13655.5,6237.06,-328.583,225.633,364.592,0,56.2634,-59.6524,-608.08,62712.7,-13329.5,3173.22,-171.921,96.8677,0
291,1,-8.98987,1.91559,-72.699,-13106.1,6114.99,-145.478,234.114,379.28,0,56.2634,-59.6524,-613.574,62529.6,-13207.4,2807.01,-171.525,98.0895,0
291,2,-5.02258,1.00006,-69.6472,-12373.7,5748.78,-603.242,232.541,376.663,0,56.5686,-60.5679,-618.456,62895.8,-13695.7,2623.9,-172.145,98.3019,0
291,3,-3.80188,0.0845362,-66.5955,-12190.6,5748.78,-145.478,236.324,382.055,0,56.2634,-59.3472,-616.015,62895.8,-13451.5,3081.67,-171.836,97.8989,0
291,4,-3.4967,-0.525815,-66.5955,-11641.3,5260.5,-694.794,228.992,373.806,0,56.2634,-60.2628,-616.625,63811.3,-13573.6,3447.88,-172.013,96.5152,0
291,5,-4.71741,0.389712,-65.3747,-11275.1,5382.57,-237.031,232.334,371.469,0,54.7375,-59.9576,-617.846,64177.6,-13939.8,2807.01,-172.562,96.127,0
291,6,-7.46399,-1.74652,-63.5437,-11092,5138.43,-237.031,230.865,373.557,0,55.9582,-59.9576,-620.287,65825.5,-13695.7,2898.56,-172.08,93.8791,0
291,7,-4.41223,0.694888,-59.8816,-10908.9,4894.29,-420.136,231.733,381.174,0,54.7375,-59.3472,-623.95,63262,-13817.7,2715.46,-172.146,98.6104,0
291,8,-4.10706,-0.525815,-62.323,-10542.7,4772.22,-53.9251,226.572,368.162,0,54.4324,-60.5679,-621.508,64543.8,-13939.8,2715.46,-172.429,96.1498,0
291,9,-3.19153,-0.525815,-59.2712,-10359.6,4406.01,-53.9251,224.336,373.782,0,54.7375,-60.5679,-627.612,65825.5,-14184,2440.8,-172.6,95.1175,0
292,0,-4.41223,-0.830991,-58.6609,-9810.24,4406.01,-1061.01,225.11,366.237,0,54.4324,-59.9576,-628.222,64543.8,-14428.1,2898.56,-172.967,97.2596,0
292,1,-2.88635,-0.830991,-51.3367,-9444.03,4283.94,-603.242,233.448,382.963,0,51.991,-61.1783,-630.053,63811.3,-14428.1,2532.35,-172.9,98.7207,0
292,2,-2.88635,-2.35687,-50.7263,-8894.72,4283.94,-420.136,234.452,374.347,0,53.822,-59.6524,-633.715,66374.8,-14916.4,1983.03,-173.538,95.2608,0
292,3,-1.97083,-0.525815,-47.0642,-8894.72,3795.65,-328.583,230.648,387.991,0,52.9065,-59.6524,-633.105,66191.7,-14550.2,2532.35,-172.982,95.4491,0
292,4,-3.80188,0.389712,-51.947,-9260.93,4161.87,-328.583,230.118,377.276,0,52.9065,-59.3472,-634.326,65276.2,-14916.4,2440.8,-173.515,97.0936,0
292,5,-2.58118,-2.05169,-48.2849,-8162.3,3673.58,-145.478,226.081,368.044,0,52.2961,-60.5679,-637.377,65459.3,-14916.4,2440.8,-173.403,97.299,0
292,6,-2.58118,-0.830991,-49.5056,-8345.4,3673.58,-420.136,224.205,367.575,0,51.6858,-60.5679,-638.598,65093.1,-15160.5,2257.69,-173.74,98.0688,0
292,7,-1.0553,-3.57757,-42.7917,-7796.08,3429.44,-420.136,230.143,381.187,0,49.5496,-59.6524,-637.377,66191.7,-15038.5,2166.14,-173.594,96.1499,0
292,8,-1.36047,-1.74652,-44.0124,-7796.08,3185.3,-511.689,222.373,376.134,0,50.4651,-60.5679,-637.988,66191.7,-14916.4,2257.69,-173.38,96.2492,0
292,9,-0.444946,-2.05169,-40.9607,-7246.77,3307.37,-511.689,230.745,375.92,0,49.8547,-60.8731,-640.429,65825.5,-15282.6,2074.59,-173.863,97.2166,0
293,0,-1.66565,-1.13617,-42.1814,-7246.77,3063.23,-877.9,222.62,370.8,0,49.8547,-59.9576,-640.429,65642.4,-15526.7,1983.03,-174.244,97.5025,0
293,1,-1.0553,-1.74652,-38.5193,-6880.56,2819.09,-969.453,223.187,377.626,0,50.1599,-61.1783,-641.65,67290.3,-15526.7,1891.48,-174.198,95.1292,0
293,2,-0.444946,-1.74652,-37.2986,-6697.45,2574.95,-969.453,219.036,378.563,0,48.3289,-59.6524,-642.26,66924.1,-15770.9,2074.59,-174.555,95.799,0
293,3,1.38611,-3.57757,-37.2986,-5965.03,2697.02,-786.347,222.309,358.926,0,48.3289,-59.042,-644.091,65825.5,-16137.1,1799.93,-175.054,97.801,0
293,4,-0.750122,-0.525815,-36.6882,-5965.03,2819.09,-786.347,226.839,361.587,0,47.1082,-59.9576,-644.091,66557.9,-15648.8,1616.82,-174.296,96.6638,0
293,5,-0.139771,-3.88275,-31.8054,-6148.14,2452.88,-694.794,227.122,392.305,0,46.803,-60.8731,-644.702,66557.9,-15770.9,1799.93,-174.462,96.7617,0
293,6,-0.750122,-2.05169,-34.2468,-6148.14,2452.88,-969.453,221.624,378.524,0,47.1082,-59.042,-644.702,66374.8,-15770.9,1616.82,-174.462,97.0457,0
293,7,1.08093,-3.88275,-32.4158,-5598.82,2330.81,-694.794,221.904,371.719,0,45.8874,-59.9576,-645.312,67290.3,-15770.9,1708.38,-174.439,95.7243,0
293,8,-0.139771,-4.4931,-32.4158,-5415.71,2697.02,-603.242,233.201,366.07,0,45.5823,-57.5162,-646.533,67656.6,-16259.2,1433.72,-175.148,95.3548,0
293,9,0.165405,-2.66205,-31.8054,-4866.4,2208.74,-877.9,219.445,352.005,0,44.9719,-60.8731,-647.143,65642.4,-16503.3,1616.82,-175.502,98.5658,0
294,0,-0.444946,-1.13617,-32.4158,-4683.29,2208.74,-694.794,218.138,343.476,0,44.3616,-59.6524,-648.364,66008.6,-16381.2,1616.82,-175.265,98.192,0
294,1,0.165405,-3.57757,-26.3123,-4133.98,2086.67,-969.453,229.304,356.112,0,44.6667,-60.5679,-647.753,66741,-16137.1,1250.61,-174.912,96.9653,0
294,2,-0.139771,-4.18792,-27.533,-4683.29,1842.53,-603.242,216.921,369.098,0,43.446,-59.6524,-648.364,67107.2,-16503.3,1433.72,-175.454,96.4975,0
294,3,-0.139771,-1.74652,-28.7537,-4317.08,1476.32,-877.9,201.344,349.14,0,43.1409,-58.7369,-647.143,68022.8,-16381.2,1342.16,-175.313,94.8876,0
294,4,1.69128,-3.2724,-27.533,-4317.08,2086.67,-969.453,225.788,355.797,0,42.8357,-57.8213,-649.584,67473.5,-16625.4,1342.16,-175.594,96.1283,0
294,5,0,0,0,0,0,0,150,199,0,42.5305,-59.042,-647.753,67656.6,-16747.4,975.953,-175.855,95.552,0
294,6,0,0,0,0,0,0,150,199,0,42.5305,-58.1265,-648.364,66557.9,-16625.4,1433.72,-175.642,97.3448,0
294,7,0,0,0,0,0,0,150,199,0,42.2253,-59.3472,-647.753,68389,-16869.5,1250.61,-176.043,94.4213,0
294,8,0,0,0,0,0,0,150,199,0,42.5305,-59.3472,-649.584,68022.8,-16991.6,1159.06,-176.158,95.2826,0
294,9,0,0,0,0,0,0,150,199,0,41.9202,-59.9576,-650.195,68022.8,-17235.7,1067.51,-176.509,95.3809,0
295,0,0,0,0,0,0,0,150,199,0,41.0046,-59.9576,-649.584,67107.2,-16869.5,1433.72,-175.97,96.692,0
295,1,0.775757,-6.01898,-24.4812,-2669.13,1232.18,-969.453,200.332,308.028,0,41.0046,-58.7369,-650.195,67473.5,-16991.6,1067.51,-176.133,96.2258,0
295,2,0,0,0,0,0,0,150,199,0,40.6995,-57.8213,-651.415,67107.2,-17113.6,1067.51,-176.271,96.9824,0
295,3,0,0,0,0,0,0,150,199,0,40.6995,-59.3472,-650.195,68572.1,-17113.6,975.953,-176.321,94.5361,0
295,4,0,0,0,0,0,0,150,199,0,41.3098,-58.7369,-649.584,67839.7,-16991.6,1159.06,-176.158,95.5645,0
295,5,0,0,0,0,0,0,150,199,0,39.1736,-59.3472,-650.805,66924.1,-17235.7,1342.16,-176.484,97.1672,0
295,6,0,0,0,0,0,0,150,199,0,40.0891,-58.7369,-648.974,68755.2,-17235.7,1067.51,-176.558,94.0556,0
295,7,0,0,0,0,0,0,150,199,0,39.1736,-60.5679,-649.584,67473.5,-17235.7,1250.61,-176.533,96.1283,0
295,8,0,0,0,0,0,0,150,199,0,38.2581,-59.9576,-649.584,68572.1,-17235.7,1250.61,-176.533,94.437,0
295,9,0,0,0,0,0,0,150,199,0,39.7839,-59.3472,-649.584,68572.1,-17479.9,1250.61,-176.909,94.437,0
296,0,0,0,0,0,0,0,150,199,0,38.8684,-59.6524,-649.584,67656.6,-17357.8,1250.61,-176.721,95.8464,0
296,1,0,0,0,0,0,0,150,199,0,38.8684,-59.6524,-647.753,68389,-17357.8,1250.61,-176.797,94.4213,0
296,2,0,0,0,0,0,0,150,199,0,39.1736,-59.9576,-647.753,67656.6,-17479.9,1433.72,-176.985,95.552,0
296,3,0,0,0,0,0,0,150,199,0,39.1736,-60.8731,-648.974,68389,-17357.8,1342.16,-176.747,94.6199,0
296,4,0,0,0,0,0,0,150,199,0,38.2581,-60.2628,-647.143,68022.8,-17479.9,1433.72,-177.011,94.8876,0
296,5,0,0,0,0,0,0,150,199,0,38.5632,-60.2628,-644.702,69487.6,-17479.9,1433.72,-177.113,92.2174,0
296,6,0,0,0,0,0,0,150,199,0,37.9529,-59.3472,-646.533,68572.1,-17235.7,1433.72,-176.659,93.9387,0
296,7,0,0,0,0,0,0,150,199,0,39.1736,-59.9576,-647.143,69121.4,-17357.8,1616.82,-176.822,93.1899,0
296,8,0,0,0,0,0,0,150,199,0,37.9529,-61.1783,-644.702,68755.2,-17601.9,1799.93,-177.302,93.3535,0
296,9,0,0,0,0,0,0,150,199,0,38.5632,-62.0938,-645.922,68022.8,-17601.9,1708.38,-177.251,94.6889,0
297,0,0,0,0,0,0,0,150,199,0,38.8684,-60.5679,-645.312,68755.2,-17846.1,1525.27,-177.655,93.4543,0
297,1,0,0,0,0,0,0,150,199,0,38.5632,-61.1783,-644.091,68205.9,-17601.9,1799.93,-177.328,94.1052,0
297,2,0,0,0,0,0,0,150,199,0,37.9529,-61.4835,-642.87,68755.2,-17724,1799.93,-177.57,93.0497,0
297,3,0,0,0,0,0,0,150,199,0,37.6477,-61.1783,-644.091,68755.2,-17724,2074.59,-177.518,93.2524,0
297,4,0,0,0,0,0,0,150,199,0,38.8684,-60.5679,-644.702,68572.1,-18212.3,1799.93,-178.249,93.6375,0
297,5,0,0,0,0,0,0,150,199,0,38.5632,-61.1783,-642.87,68572.1,-17846.1,1799.93,-177.76,93.3345,0
297,6,0,0,0,0,0,0,150,199,0,37.9529,-62.399,-641.65,69487.6,-18090.2,1799.93,-178.193,91.7048,0
297,7,0,0,0,0,0,0,150,199,0,38.5632,-63.0093,-641.65,69487.6,-18334.4,1891.48,-178.574,91.7048,0
297,8,0,0,0,0,0,0,150,199,0,37.9529,-62.7042,-641.65,68389,-18334.4,2074.59,-178.574,93.417,0
297,9,0,0,0,0,0,0,150,199,0,37.9529,-62.399,-641.65,68572.1,-18212.3,2074.59,-178.384,93.1316,0
298,0,0,0,0,0,0,0,150,199,0,37.6477,-59.9576,-643.481,68755.2,-17968.1,2166.14,-177.923,93.1512,0
298,1,0,0,0,0,0,0,150,199,0,38.2581,-62.0938,-643.481,68938.3,-18090.2,2257.69,-178.113,92.8666,0
298,2,0,0,0,0,0,0,150,199,0,37.0373,-61.7886,-640.429,70036.9,-18090.2,2166.14,-178.247,90.6406,0
298,3,0,0,0,0,0,0,150,199,0,37.6477,-63.0093,-643.481,69487.6,-17846.1,2166.14,-177.734,92.0129,0
298,4,0,0,0,0,0,0,150,199,0,38.2581,-61.7886,-642.87,69121.4,-18090.2,2166.14,-178.14,92.4801,0
298,5,0,0,0,0,0,0,150,199,0,37.9529,-61.7886,-644.091,68755.2,-18334.4,2349.24,-178.465,93.2524,0
298,6,0,0,0,0,0,0,150,199,0,37.9529,-62.0938,-642.87,70036.9,-18334.4,2349.24,-178.52,91.0559,0
298,7,0,0,0,0,0,0,150,199,0,37.6477,-61.4835,-640.429,68755.2,-18212.3,2440.8,-178.438,92.642,0
298,8,0,0,0,0,0,0,150,199,0,37.6477,-62.0938,-641.039,69304.5,-18334.4,2440.8,-178.601,91.8873,0
298,9,0,0,0,0,0,0,150,199,0,37.6477,-62.7042,-643.481,69670.7,-18578.5,2440.8,-178.872,91.7284,0
299,0,0,0,0,0,0,0,150,199,0,37.6477,-61.1783,-645.312,69487.6,-18700.6,2715.46,-178.979,92.3193,0
299,1,0,0,0,0,0,0,150,199,0,37.6477,-62.0938,-645.312,69304.5,-18578.5,2807.01,-178.79,92.6031,0
299,2,0,0,0,0,0,0,150,199,0,37.3425,-62.0938,-642.87,69853.8,-18456.4,2715.46,-178.709,91.3408,0
299,3,0,0,0,0,0,0,150,199,0,38.8684,-59.9576,-642.87,70220,-18700.6,2715.46,-179.089,90.7711,0
299,4,0,0,0,0,0,0,150,199,0,37.6477,-62.0938,-642.87,70220,-18578.5,2807.01,-178.899,90.7711,0
299,5,0,0,0,0,0,0,150,199,0,37.6477,-62.399,-642.26,70403.1,-18334.4,2807.01,-178.547,90.3822,0
299,6,0,0,0,0,0,0,150,199,0,39.4788,-63.0093,-644.702,68938.3,-19066.8,2807.01,-179.575,93.0694,0
299,7,0,0,0,0,0,0,150,199,0,38.5632,-62.399,-645.922,70769.4,-18456.4,3081.67,-178.574,90.4367,0
299,8,0,0,0,0,0,0,150,199,0,37.6477,-63.3145,-645.312,69304.5,-18700.6,2990.11,-178.979,92.6031,0
299,9,0,0,0,0,0,0,150,199,0,37.9529,-61.1783,-647.753,71501.8,-19188.8,2898.56,-179.624,89.6157,0
300,0,0,0,0,0,0,0,150,199,0,38.5632,-64.5352,-647.753,70220,-19555.1,3081.67,-180.189,91.5945,0
300,1,0,0,0,0,0,0,150,199,0,37.0373,-59.9576,-650.805,70952.5,-19433,2898.56,-179.86,90.9774,0
300,2,0,0,0,0,0,0,150,199,0,37.0373,-60.5679,-650.195,70036.9,-18456.4,3081.67,-178.386,92.2831,0
300,3,0,0,0,0,0,0,150,199,0,37.0373,-61.1783,-650.195,69487.6,-19555.1,3173.22,-180.076,93.128,0
300,4,0,0,0,0,0,0,150,199,0,37.9529,-61.4835,-651.415,71684.9,-19677.1,3173.22,-180.207,89.9552,0
300,5,0,0,0,0,0,0,150,199,0,37.6477,-62.399,-648.364,70952.5,-19433,3264.77,-179.972,90.5669,0
300,6,0,0,0,0,0,0,150,199,0,38.2581,-60.5679,-652.026,71135.6,-19555.1,3264.77,-179.991,90.9007,0
300,7,0,0,0,0,0,0,150,199,0,36.7322,-60.8731,-653.246,72051.1,-19677.1,3264.77,-180.122,89.7031,0
300,8,0,0,0,0,0,0,150,199,0,37.9529,-59.6524,-652.636,72600.4,-19799.2,3173.22,-180.337,88.7582,0
300,9,0,0,0,0,0,0,150,199,0,37.6477,-60.5679,-654.467,72051.1,-20043.3,3173.22,-180.625,89.9088,0
301,0,0,0,0,0,0,0,150,199,0,36.427,-59.3472,-657.519,71135.6,-19921.3,3356.32,-180.298,91.8121,0
301,1,0,0,0,0,0,0,150,199,0,37.6477,-59.3472,-657.519,71318.7,-20409.5,3356.32,-181.04,91.5337,0
301,2,0,0,0,0,0,0,150,199,0,36.1218,-59.042,-657.519,71868,-20287.5,3264.77,-180.855,90.6982,0
301,3,0,0,0,0,0,0,150,199,0,37.9529,-59.6524,-658.129,71501.8,-20287.5,3539.43,-180.826,91.356,0
301,4,0,0,0,0,0,0,150,199,0,37.6477,-59.3472,-659.96,72234.2,-20531.6,3539.43,-181.11,90.5477,0
301,5,0,0,0,0,0,0,150,199,0,37.3425,-58.7369,-663.012,72783.5,-20409.5,3539.43,-180.783,90.223,0
301,6,0,0,0,0,0,0,150,199,0,36.7322,-57.8213,-661.181,71501.8,-20531.6,3447.88,-181.053,91.8575,0
301,7,0,0,0,0,0,0,150,199,0,36.1218,-58.1265,-664.233,72783.5,-20897.8,3814.09,-181.462,90.4247,0
301,8,0,0,0,0,0,0,150,199,0,37.9529,-57.5162,-662.402,71684.9,-20653.7,3630.98,-181.18,91.7804,0
301,9,0,0,0,0,0,0,150,199,0,37.6477,-59.042,-667.285,72966.6,-20897.8,3539.43,-181.318,90.6514,0
302,0,0,0,0,0,0,0,150,199,0,38.2581,-56.2955,-666.674,73515.9,-21019.9,3722.54,-181.53,89.7273,0
302,1,0,0,0,0,0,0,150,199,0,37.6477,-56.9058,-666.674,73882.1,-21019.9,3630.98,-181.53,89.178,0
302,2,0,0,0,0,0,0,150,199,0,36.1218,-55.6851,-666.674,72234.2,-21142,3722.54,-181.713,91.6499,0
302,3,0,0,0,0,0,0,150,199,0,36.427,-54.7696,-667.895,73149.7,-21386.1,3814.09,-182.02,90.4772,0
302,4,0,0,0,0,0,0,150,199,0,35.8166,-55.6851,-667.285,72783.5,-21142,3630.98,-181.684,90.9258,0
302,5,0,0,0,0,0,0,150,199,0,37.0373,-55.6851,-669.116,72600.4,-21386.1,3539.43,-181.962,91.498,0
302,6,0,0,0,0,0,0,150,199,0,37.3425,-55.0748,-669.726,73515.9,-21386.1,3539.43,-181.933,90.2298,0
302,7,0,0,0,0,0,0,150,199,0,36.1218,-55.0748,-672.167,73332.8,-21630.2,3722.54,-182.18,90.9009,0
302,8,0,0,0,0,0,0,150,199,0,35.5115,-53.8541,-670.947,73149.7,-21630.2,3997.19,-182.238,90.9754,0
302,9,0,0,0,0,0,0,150,199,0,35.5115,-53.8541,-672.167,72966.6,-21752.3,3630.98,-182.361,91.4458,0
303,0,0,0,0,0,0,0,150,199,0,35.8166,-52.9385,-672.778,72966.6,-21630.2,3630.98,-182.151,91.5442,0
303,1,0,0,0,0,0,0,150,199,0,35.2063,-53.2437,-673.998,73699,-21996.5,3814.09,-182.636,90.654,0
303,2,0,0,0,0,0,0,150,199,0,34.9011,-53.2437,-674.609,73515.9,-21996.5,3630.98,-182.606,91.0244,0
303,3,0,0,0,0,0,0,150,199,0,33.6804,-52.3282,-674.609,73515.9,-21996.5,3722.54,-182.606,91.0244,0
303,4,0,0,0,0,0,0,150,199,0,34.9011,-51.7178,-677.05,73332.8,-22240.6,3630.98,-182.849,91.6877,0
303,5,0,0,0,0,0,0,150,199,0,35.2063,-51.7178,-677.05,74248.4,-22240.6,3814.09,-182.849,90.3355,0
303,6,0,0,0,0,0,0,150,199,0,33.9856,-50.4971,-677.661,72051.1,-22606.8,3905.64,-183.36,93.6767,0
303,7,0,0,0,0,0,0,150,199,0,35.2063,-51.1075,-677.05,74980.8,-22484.7,3814.09,-183.21,89.2538,0
303,8,0,0,0,0,0,0,150,199,0,33.9856,-49.5816,-680.712,74248.4,-22606.8,3814.09,-183.211,90.9255,0
303,9,0,0,0,0,0,0,150,199,0,34.5959,-49.8868,-680.102,74797.7,-22728.9,3814.09,-183.42,90.0199,0
304,0,0,0,0,0,0,0,150,199,0,33.9856,-48.9712,-679.492,73882.1,-22484.7,3814.09,-183.091,91.2685,0
304,1,0,0,0,0,0,0,150,199,0,33.6804,-48.9712,-679.492,74065.3,-22606.8,3905.64,-183.27,90.999,0
304,2,0,0,0,0,0,0,150,199,0,33.9856,-48.6661,-681.323,73149.7,-22728.9,3997.19,-183.36,92.6357,0
304,3,0,0,0,0,0,0,150,199,0,32.7649,-48.0557,-684.374,73332.8,-23095.1,3722.54,-183.746,92.8469,0
304,4,0,0,0,0,0,0,150,199,0,31.8494,-48.3609,-684.374,74614.6,-22973,3814.09,-183.568,90.9741,0
304,5,0,0,0,0,0,0,150,199,0,33.0701,-47.7505,-681.933,74248.4,-23095.1,3814.09,-183.867,91.1208,0
304,6,0,0,0,0,0,0,150,199,0,33.0701,-48.3609,-683.154,74431.5,-23095.1,3630.98,-183.807,91.0473,0
304,7,0,0,0,0,0,0,150,199,0,33.3752,-47.1402,-683.154,75163.9,-23217.2,3905.64,-183.985,89.9752,0
304,8,0,0,0,0,0,0,150,199,0,31.8494,-46.835,-684.985,73882.1,-23217.2,3630.98,-183.894,92.1405,0
304,9,0,0,0,0,0,0,150,199,0,31.8494,-46.835,-684.374,75163.9,-23583.4,3630.98,-184.46,90.1714,0
305,0,0,0,0,0,0,0,150,199,0,31.5442,-47.1402,-686.205,75163.9,-23705.4,3630.98,-184.546,90.4645,0
305,1,0,0,0,0,0,0,150,199,0,30.3235,-45.9195,-686.205,74248.4,-23583.4,3630.98,-184.368,91.7987,0
